Time(ms), ID, Bus, Data
232376716,456,0,C3FF0000FFFD3BFE
232376952,485,0,5CEF3E7000000235
232377194,497,0,A21200000800007A
232377433,562,0,0000200800120022
232377548,568,0,6B
232378202,189,0,01CC13F1B800FF
232378448,386,0,11FB010000000000
232378602,479,0,800200
232378890,501,0,0C0C000400000900
232379048,499,0,C0FC00
232381538,1105,0,000000000000
232381954,1519,0,FE35CFFBFAFF309A
232384044,241,0,0A1500400000
232385776,193,0,401D7CBE0331CDCA
232386004,197,0,C38B18DA0258B7B9
232386236,170,0,2CB02CB004534E00
232386487,171,0,0000000000000000
232386693,190,0,06140005ABEB
232386853,199,0,43F0F776
232387093,201,0,8000002700011800
232387309,209,0,00443FBC0CF400
232387438,211,0,2CAE
232387669,417,0,00004100000000
232387892,390,0,04005D08000180
232388009,419,0,00
232388257,456,0,03FF000000003C01
232388471,426,0,08662694663000
232388706,485,0,5CEF3E10000001D5
232388940,451,0,06630662FF100003
232389188,489,0,0FFC000E00008000
232389431,452,0,0062C07300000000
232389670,493,0,01A9000000001B8A
232389865,453,0,2CB02CB0B25C
232390036,495,0,00000000
232390248,500,0,000000000000
232390363,568,0,6B
232390517,647,0,430001
232390708,840,0,0000000000
232390945,707,0,066306620000CA00
232391139,842,0,0000000000
232391392,560,0,0000000000000000
232391638,969,0,0706000000000000
232391884,977,0,014E800020000000
232392082,711,0,033FBCBF7000
232392309,979,0,8000200000003B
232392539,1519,0,FDBF02AAAAAAAAAA
232392746,988,0,81000A000000
232392988,1001,0,00001929000018ED
232394083,241,0,161500400000
232395905,546,0,00998492033831
232396135,193,0,501D7CBE1331CDCA
232396359,197,0,D38B18DA1258B7B9
232396578,209,0,40407FBF0CF300
232396762,352,0,DF7311FB03
232396892,389,0,1819
232397124,454,0,349D349D00C32D89
232397369,456,0,43FF0000FFFF3C00
232397604,485,0,5CEF3E30000001F5
232397813,532,0,000403FC0000
232398055,558,0,A000000000006A02
232398168,568,0,6B
232398393,761,0,00010708000207
232398726,170,0,2CAD2CAD06535000
232398977,171,0,0000000000000000
232399183,190,0,0A140005ABEA
232399345,199,0,43F0F776
232399588,201,0,8000002A00011800
232399717,211,0,2CAF
232399941,481,0,000000000114E0
232400163,390,0,04005D08000180
232400403,493,0,01A9000000001B8A
232400606,495,0,00000000
232403187,189,0,01CC13F1B800FF
232403341,479,0,800200
232403591,501,0,0C0C000400000900
232404052,241,0,221705400000
232405775,193,0,601D7CBE2331CDCA
232406002,197,0,E38B18DA2258B7B9
232406224,209,0,803EBFC00CF200
232406471,456,0,83FF0000FFFE3BFF
232406705,485,0,5CEF3E5000000215
232406945,298,0,10E0706C000010A1
232407192,489,0,0FFC000E00008000
232407429,508,0,022BFF83004A5242
232407598,528,0,020001FF
232407784,566,0,04CE540008
232407897,568,0,6B
232408135,989,0,0000009F88020492
232408321,567,0,221203
232409014,499,0,003C00
232411204,171,0,0000000000000000
232411432,170,0,2CB12CB100534F00
232411593,199,0,43F0F776
232411797,190,0,0E140005ABE9
232411928,211,0,2CAC
232412172,201,0,8000002D00011800
232412393,390,0,04005D08000180
232412624,417,0,00004100000000
232412863,493,0,01A9000000001B8A
232412980,419,0,00
232413154,495,0,00000000
232413364,426,0,08662694663000
232413602,451,0,06630662FF200002
232413841,452,0,2762C073020007FF
232414033,453,0,2CB12CB1B25C
232414240,241,0,3E1500400000
232414451,500,0,000000000000
232414664,1005,0,0000000000FF
232414817,647,0,820001
232415878,193,0,701D7CBE3331CDCA
232416102,197,0,F38B18DA3258B7B9
232416324,209,0,C03DFFC00CF100
232416452,389,0,181A
232416683,309,0,02001362210D1310
232416911,454,0,349D349D00032D8C
232417153,456,0,C3FF0000FFFD3BFE
232417387,485,0,5CEF3E7000000235
232417501,568,0,6B
232417703,711,0,033FBBBF7000
232417942,844,0,E9AB0000001A0FFC
232418114,866,0,00000000
232418335,995,0,C7C76CA56901C7
232418483,554,0,CCBC01
232423580,170,0,2CB12CB102534E00
232423831,171,0,0000000000000000
232424036,190,0,02140005ABEC
232424194,199,0,43F0F776
232424440,201,0,8000002000011800
232424570,211,0,2CB0
232424771,241,0,0A1500400000
232424994,390,0,04005D08000180
232425235,493,0,01A9000000001B8A
232425409,495,0,00000000
232425739,193,0,401D7CBE0331CDCA
232425966,197,0,C38B18DA0258B7B9
232426186,209,0,003E3FC20CF400
232426436,456,0,03FF000000003C01
232426667,311,0,0F0196AF02F31009
232426903,485,0,5CEF3E10000001D5
232427151,489,0,0FFC000E00008000
232427391,562,0,0000200800120022
232427506,568,0,6B
232428290,189,0,01CC13F1B800FF
232428451,479,0,800200
232428698,501,0,0C0C000400000900
232428944,961,0,0765F78000000000
232429166,481,0,000000000218D0
232433872,289,0,0000000000000000
232434076,241,0,161500400000
232434308,1928,0,00000000000000
232435566,193,0,501D7CBE1331CDCA
232435791,197,0,D38B18DA1258B7B9
232436006,209,0,403D7FC20CF300
232436235,170,0,2CB12CB104534D00
232436485,171,0,0000000000000000
232436689,190,0,06140005ABEB
232436851,199,0,43F0F776
232437093,201,0,8000002700011800
232437223,211,0,2CB0
232437475,313,0,0000000000000000
232437602,389,0,181A
232437827,390,0,04005D08000180
232438055,417,0,00004100000000
232438286,454,0,349D349D00432D8B
232438401,419,0,00
232438647,456,0,43FF0000FFFF3C00
232438859,426,0,08662694663000
232439096,485,0,5CEF3E30000001F5
232439328,451,0,06630662FF300001
232439570,493,0,01A9000000001B8A
232439806,452,0,4A62C073040005FE
232439978,495,0,00000000
232440171,453,0,2CB12CB1B25C
232440327,499,0,407C00
232440538,500,0,000000000000
232440653,568,0,6B
232440807,647,0,C10001
232441001,840,0,0000000000
232441237,707,0,066306620000CA00
232441429,842,0,0000000000
232441683,560,0,0000100000001FFF
232441902,711,0,033FBCBF7000
232444070,241,0,221500400000
232445810,193,0,601D7CBE2331CDCA
232446035,197,0,E38B18DA2258B7B9
232446248,209,0,803BBFC30CF200
232446494,456,0,83FF0000FFFE3BFF
232446729,485,0,5CEF3E5000000215
232446978,489,0,0FFC000E00008000
232447181,532,0,020423FB241F
232447294,568,0,6B
232447520,761,0,00010A0800020A
232447746,810,0,0A31B73565C4CEBA
232448397,381,0,222442FF0000
232448694,170,0,2CB12CB106534C00
232448946,171,0,0000000000000000
232449152,190,0,0A140005ABEA
232449310,199,0,43F0F776
232449558,201,0,8000002A00011800
232449688,211,0,2CB0
232449927,493,0,01A9000000001B8A
232450149,390,0,04005D08000180
232450321,495,0,00000000
232453387,189,0,01CC13F1B800FF
232453542,479,0,800200
232453789,501,0,0C0C000400000900
232454092,241,0,3E1500400000
232455866,193,0,701D7CBE3331CDCA
232456088,197,0,F38B18DA3258B7B9
232456313,209,0,C03AFFC30CF100
232456441,389,0,1819
232456669,454,0,349D349D00832D8A
232456913,456,0,C3FF0000FFFD3BFE
232457134,481,0,00000000031CC0
232457367,485,0,5CEF3E7000000235
232457606,508,0,024DFF960047A27E
232457778,528,0,040001FE
232457891,568,0,6B
232461051,171,0,0000000000000000
232461217,199,0,43F0F776
232461386,211,0,2CB0
232461614,170,0,2CB32CB300534D00
232461836,390,0,04005D08000180
232462038,190,0,0E140005ABE9
232462285,201,0,8000002D00011800
232462516,417,0,00004100000000
232462755,493,0,01A9000000001B8A
232462872,419,0,00
232463044,495,0,00000000
232463256,426,0,08662694663000
232463500,451,0,06630662FF000000
232463737,452,0,6D62C073060003FD
232463930,453,0,2CB32CB3B25C
232464132,241,0,0A1705400000
232464345,500,0,000000000000
232464498,647,0,000001
232465743,193,0,401D7CBE0331CDCA
232465970,197,0,C38B18DA0258B7B9
232466188,209,0,003A3FC60CF400
232466438,456,0,03FF000000003C01
232466675,485,0,5CEF3E10000001D5
232466924,489,0,0FFC000E00008000
232467078,499,0,80BC00
232467195,568,0,6B
232467399,711,0,033FBBBF8000
232467639,844,0,F1AB000000190FFC
232467810,866,0,00000000
232468362,564,0,0000000000
232473589,170,0,2CB32CB302534C00
232473841,171,0,0000000000000000
232474045,190,0,02140005ABEC
232474204,199,0,43F0F776
232474449,201,0,8000002000011800
232474576,211,0,2CB2
232474781,241,0,161500400000
232475004,390,0,04005D08000180
232475244,493,0,01A9000000001B8A
232475417,495,0,00000000
232475718,193,0,501D7CBE1331CDCA
232475944,197,0,D38B18DA1258B7B9
232476158,209,0,403A7FC50CF300
232476289,389,0,1819
232476517,454,0,349D349D00C32D89
232476765,456,0,43FF0000FFFF3C00
232476999,485,0,5CEF3E30000001F5
232477244,497,0,A21200000800007A
232477483,562,0,0000200800120022
232477598,568,0,6B
232478338,189,0,01CC13F1CC00FF
232478584,386,0,11FB010000000000
232478735,479,0,800200
232478982,501,0,0C0C000400000900
232479194,1105,0,000000000000
232484073,241,0,221500400000
232485510,193,0,601D7CBE2331CDCA
232485736,197,0,E38B18DA2258B7B9
232485949,209,0,803ABFC40CF200
232486179,170,0,2CB32CB304534B00
232486429,171,0,0000000000000000
232486633,190,0,06140005ABEB
232486795,199,0,43F0F776
232487037,201,0,8000002700011800
232487164,211,0,2CB2
232487395,417,0,00004100000000
232487616,390,0,04005D08000180
232487735,419,0,00
232487980,456,0,83FF0000FFFE3BFF
232488191,426,0,08662694663000
232488417,481,0,000000000010F0
232488653,451,0,06630662FF100003
232488891,485,0,5CEF3E5000000215
232489130,452,0,0062C07300000000
232489380,489,0,0FFC000E00008000
232489570,453,0,2CB32CB3B25C
232489809,493,0,01A9000000001B8A
232490022,500,0,000000000000
232490193,495,0,00000000
232490307,568,0,6B
232490462,647,0,430001
232490655,840,0,0000000000
232490892,707,0,066306620000CA00
232491083,842,0,0000000000
232491331,560,0,0000200000001FFE
232491578,969,0,0706000000000000
232491821,977,0,014E800020000000
232492022,711,0,033FBCBF7000
232492248,979,0,800020003FFF3B
232492458,988,0,81000A000000
232492698,1001,0,00001929000018ED
232492938,1017,0,00000000510C621C
232493075,1019,0,0019
232493309,1020,0,4813135B5B205B5B
232493478,1187,0,0C328000
232493713,1217,0,10CA343B5B000000
232493872,1223,0,100000
232494127,1233,0,000000010D600000
232494332,241,0,3E1500400000
232495324,546,0,0099C492033832
232495571,558,0,F000000000006A03
232495996,193,0,701D7CBE3331CDCA
232496215,197,0,F38B18DA3258B7B9
232496440,209,0,C03AFFC30CF100
232496625,352,0,DF7311FB03
232496752,389,0,1819
232496982,454,0,349D349D00032D8C
232497223,456,0,C3FF0000FFFD3BFE
232497458,485,0,5CEF3E7000000235
232497657,532,0,040443FA482A
232497771,568,0,6B
232497995,761,0,00010D0800020D
232498741,170,0,2CB32CB306534A00
232498992,171,0,0000000000000000
232499198,190,0,0A140005ABEA
232499357,199,0,43F0F776
232499602,201,0,8000002A00011800
232499732,211,0,2CB2
232499971,493,0,01A9000000001B8A
232500193,390,0,04005D08000180
232500368,495,0,00000000
232500523,499,0,C0FC00
232503402,189,0,01CC13F1CC00FF
232503601,479,0,800200
232503894,501,0,0C0C000400000900
232504096,241,0,0A1500400000
232505761,193,0,401D7CBE0331CDCA
232505985,197,0,C38B18DA0258B7B9
232506204,209,0,003B3FC50CF400
232506453,456,0,03FF000000003C01
232506689,485,0,5CEF3E10000001D5
232506926,298,0,10E0706C000010B1
232507173,489,0,0FFC000E00008000
232507410,508,0,024BFFA30044F290
232507580,528,0,060001FD
232507765,566,0,04E94E0010
232507877,568,0,6B
232508118,989,0,0000009F88020492
232508277,1227,0,10CB10CB
232508502,1927,0,00CB0000000000
232511220,171,0,0000000000000000
232511449,170,0,2CB32CB300534D00
232511609,199,0,43F0F776
232511813,190,0,0E140005ABE9
232511941,211,0,2CB2
232512184,201,0,8000002D00011800
232512406,390,0,04005D08000180
232512637,417,0,00004100000000
232512876,493,0,01A9000000001B8A
232512993,419,0,00
232513166,495,0,00000000
232513378,426,0,08662694663000
232513615,451,0,06630662FF200002
232513855,452,0,2762C073020007FF
232514046,453,0,2CB32CB3B25C
232514250,241,0,161500400000
232514465,500,0,000000000000
232514618,647,0,820001
232514853,1265,0,418E018E00750813
232514970,1267,0,3E
232515202,1417,0,20387706B56610C7
232515430,1906,0,00110000000000
232515865,193,0,501D7CBE1331CDCA
232516089,197,0,D38B18DA1258B7B9
232516305,209,0,403A7FC50CF300
232516433,389,0,1819
232516661,454,0,349D349D00432D8B
232516890,309,0,02001362210D1311
232517135,456,0,43FF0000FFFF3C00
232517373,485,0,5CEF3E30000001F5
232517487,568,0,6B
232517689,711,0,033FBBBF7000
232517928,844,0,F9AC000000190FFC
232518100,866,0,00000000
232518321,995,0,C7C76CA56901C7
232518472,554,0,0FA000
232519166,481,0,000000000114E0
232523602,170,0,2CB32CB302534C00
232523852,171,0,0000000000000000
232524056,190,0,02130005ABED
232524218,199,0,43F0F776
232524463,201,0,8000002000011800
232524590,211,0,2CB2
232524792,241,0,221705400000
232525015,390,0,04005D08000180
232525254,493,0,01A9000000001B8A
232525428,495,0,00000000
232525661,193,0,601D7CBE2331CDCA
232525884,197,0,E38B18DA2258B7B9
232526098,209,0,803BBFC30CF200
232526344,456,0,83FF0000FFFE3BFF
232526582,485,0,5CEF3E5000000215
232526811,311,0,0F0196AF02F31009
232527059,489,0,0FFC000E00008000
232527299,562,0,0000200800120022
232527414,568,0,6B
232528361,189,0,01CC13F1CC00FF
232528517,479,0,800200
232528765,501,0,0C0C000400000900
232529013,961,0,0765F78000000000
232529169,499,0,003C00
232534115,241,0,3E1500400000
232535620,193,0,701D7CBE3331CDCA
232535843,197,0,F38B18DA3258B7B9
232536060,209,0,C038FFC50CF100
232536289,170,0,2CB32CB304534B00
232536539,171,0,0000000000000000
232536743,190,0,06140005ABEB
232536904,199,0,43F0F776
232537147,201,0,8000002700011800
232537274,211,0,2CB2
232537525,313,0,0000000000000000
232537656,389,0,1819
232537878,390,0,04005D08000180
232538109,417,0,00004100000000
232538336,454,0,349D349D00832D8A
232538451,419,0,00
232538695,456,0,C3FF0000FFFD3BFE
232538907,426,0,08662694663000
232539140,485,0,5CEF3E7000000235
232539375,451,0,06630662FF300001
232539614,493,0,01A9000000001B8A
232539853,452,0,4A62C073040005FE
232540026,495,0,00000000
232540217,453,0,2CB32CB3B25C
232540329,568,0,6B
232540543,500,0,000000000000
232540735,840,0,0000000000
232540890,647,0,C10001
232541082,842,0,0000000000
232541329,560,0,0000300000001FFD
232541568,707,0,066306620000CA00
232541957,711,0,033FBCBF7000
232544116,241,0,0A1500400000
232545948,193,0,401D7CBE0331CDCA
232546174,197,0,C38B18DA0258B7B9
232546391,209,0,00393FC70CF400
232546508,328,0,00
232546757,456,0,03FF000000003C01
232546980,481,0,000000000218D0
232547217,485,0,5CEF3E10000001D5
232547464,489,0,0FFC000E00008000
232547663,532,0,060463F96C35
232547777,568,0,6B
232548008,761,0,00010008000200
232548237,1912,0,00310000000000
